Row Labels,Days,HFRX Absolute Return Index,HFRX ED: Distressed Restructuring Index,HFRX ED: Merger Arbitrage Index,HFRX ED: Special Situations Index,HFRX EH: Equity Market Neutral Index,HFRX EH: Fundamental Growth Index,HFRX EH: Fundamental Value Index,HFRX Emerging Markets Composite Index,HFRX Equal Weighted Strategies CHF Index,HFRX Equal Weighted Strategies EUR Index
1/15/2013,274,100.4656406,96.43953037,99.68584525,104.0465183,96.89633639,101.7001949,105.5572658,102.4776142,100.3973874,100.6083643
1/16/2013,275,100.655268,96.37715424,99.65818383,104.0447195,96.97960033,101.7658447,105.7409157,102.8272593,100.4985553,100.719662
1/17/2013,276,100.7953815,96.45864563,99.70560341,104.4296739,97.12843464,101.937338,106.0668146,103.1718879,100.6660893,100.8686876
1/18/2013,277,100.6478936,96.53812489,99.70165178,104.7948409,97.07535387,102.0532299,106.128385,102.643658,100.6264315,100.8356756
1/22/2013,281,100.50778,96.48782156,99.74314392,105.0367865,96.98272273,101.8743678,106.0530143,102.5327949,100.7000817,100.9054724
1/23/2013,282,100.4993521,96.56327656,99.67267315,105.2517494,96.96606994,102.0378223,105.9967516,102.7048584,100.7316461,100.9450869
1/24/2013,283,100.6110216,96.62766482,99.67003873,105.3228041,97.08992506,102.276975,106.2377257,103.0419624,100.8206739,101.0262021
1/25/2013,284,100.4224477,96.69104701,99.69374852,105.4199421,97.0347627,102.4143036,106.4075753,102.6095463,100.8263393,101.0290317
1/28/2013,287,100.5256892,96.71116835,99.67135594,105.5440629,97.04204829,102.3854981,106.4192524,102.8292658,100.8522382,101.0526117
1/29/2013,288,100.5225288,96.70211375,99.67069733,106.0558364,97.0316403,102.6641747,106.6336875,103.3273972,101.002776,101.2035238
1/30/2013,289,100.4003245,96.60553135,99.58507864,106.0009714,96.92651957,102.7954742,106.4691458,102.8107051,100.7923469,101.0063949
1/31/2013,290,100.8606976,96.60955562,99.58310282,106.036049,97.75499584,102.7110673,106.9691405,103.2014849,101.0351498,101.2459678
2/1/2013,291,100.8164512,96.62263449,99.56400327,106.3310608,97.82681099,103.181334,107.6347385,103.2381048,101.1881156,101.3987663
2/4/2013,294,100.7848467,96.57736149,99.47575015,105.9928765,97.8080766,102.8624637,107.2674388,103.1046678,101.0578114,101.2695478
2/5/2013,295,100.9291742,96.58943429,99.60417819,106.2312245,97.77060783,102.8376776,107.5551215,103.2847576,101.1436017,101.3610383
2/6/2013,296,100.872286,96.52705816,99.60417819,106.4344948,97.76748543,103.14315,107.7186017,103.1036645,101.1541232,101.3695271
2/7/2013,297,100.9649927,96.41538477,99.58112701,106.5487219,97.76852623,103.0520442,107.5519368,103.8751913,101.3030423,101.5223256
2/8/2013,298,100.9007301,96.39828164,99.59825074,106.7097192,97.79766861,103.0708013,107.8852666,103.3078332,101.2512444,101.4713927
2/11/2013,301,101.1008923,96.36809964,99.72075134,106.8599234,97.76332223,102.9984525,107.7377098,103.5160149,101.2253454,101.4440399
2/12/2013,302,101.0735017,96.42544544,99.64303591,107.1747225,97.91215654,103.0473549,108.0890861,103.676039,101.3313693,101.5534512
2/13/2013,303,100.9755275,96.36508144,99.7167997,107.4256624,97.91736053,103.2543526,108.4298468,103.6208583,101.4252531,101.6439984
2/14/2013,304,101.0819296,96.44556677,99.76290208,107.424763,98.05995004,103.245644,108.521141,103.7588101,101.4689576,101.6911584
2/15/2013,305,101.1008923,96.4837973,99.81888353,107.2862514,98.09533722,103.2288966,108.5508646,103.4668539,101.4551988,101.675124
2/19/2013,309,101.0629668,96.54114309,99.803077,107.3195301,98.09637802,103.5544659,108.8905638,103.381073,101.4997127,101.7222841
2/20/2013,310,101.1788502,96.54617343,99.70165178,106.8644205,97.98189009,103.0547238,108.7398223,103.4859164,101.4382026,101.6638056
2/21/2013,311,101.1851711,96.40029377,99.70692062,106.5775036,97.86844296,102.488662,108.291844,103.3755549,101.2075398,101.4336647
2/22/2013,312,101.1103737,96.5019065,99.8149319,106.9039953,97.85179017,102.6735532,108.5805883,103.3484662,101.3038517,101.5270416
2/25/2013,315,100.8901952,96.53410063,99.77409837,106.7564894,97.6623647,102.4029154,107.9033131,102.938624,101.1800222,101.4053687
2/26/2013,316,101.1999199,96.49989436,99.75763324,106.8491303,97.92985012,102.321858,108.1835649,103.5360807,101.250435,101.4742223
2/27/2013,317,101.2789313,96.4958701,99.81229748,107.2457772,97.9735637,102.7385331,108.6952368,103.6599865,101.4195877,101.6477712
2/28/2013,318,101.1493526,96.72827148,99.8393003,107.1585329,97.94233972,103.0366366,108.8098852,103.4533096,101.4964753,101.7232273
3/1/2013,319,101.1619945,96.69507128,99.84983798,107.1108633,97.77164863,103.1786544,109.0052123,103.6303895,101.5175182,101.7524665
3/4/2013,322,101.0397901,96.62867089,99.81295608,107.8187117,97.63634471,103.2288966,108.9404571,103.3444531,101.4754324,101.712852
3/5/2013,323,101.089304,96.60854955,99.8274454,108.0948355,97.62801832,103.8753458,109.524315,103.6173468,101.691527,101.9269586
3/6/2013,324,101.26945,96.61659809,99.8274454,108.1757838,97.74771024,104.201585,109.4839758,104.1932328,101.7708426,102.0033578
3/7/2013,325,101.2431128,96.63671942,99.88474407,108.4051375,97.89966694,104.1211975,109.7323808,104.0066217,101.8533956,102.0825866
3/8/2013,326,101.1725293,96.68098635,99.90318502,108.6893562,97.79766861,104.1071297,109.7918281,103.8942537,101.9027655,102.1382355
3/11/2013,329,101.2125618,96.69808948,99.88079243,108.6290946,97.89550375,104.0327713,109.9648624,104.1500915,101.9642756,102.1948275
3/12/2013,330,101.2367919,96.92043019,99.97233858,108.5481463,97.87572856,104.3214963,109.8799376,104.2218265,102.0039334,102.2325555
3/13/2013,331,101.2841988,96.98984879,99.87552359,108.5022755,97.94233972,104.2833122,110.0158172,104.4104442,102.0541127,102.2825451
3/14/2013,332,101.2989476,96.99487912,99.89067151,108.8692414,97.87676936,104.8158792,110.3279158,104.5955504,102.1479965,102.380638
3/15/2013,333,101.3189638,97.09347365,99.96180089,108.8998219,97.9746045,105.2593501,110.2387448,104.4275001,102.1738954,102.408934
3/18/2013,336,101.2873592,97.03612785,99.92096736,108.85575,97.85074938,105.0456534,110.1782359,104.2454037,102.0953892,102.3306484
3/19/2013,337,101.377959,97.09246758,99.98946231,109.0671152,97.89342215,104.7442004,110.2037133,104.5107728,102.1180508,102.3561148
3/20/2013,338,101.3663706,97.05021278,100.0204168,109.4844489,97.89654455,104.6899388,110.4160253,104.4606085,102.1625646,102.404218
3/21/2013,339,101.2831453,97.08743725,100.0026344,109.385512,97.76124063,104.605532,110.0943727,104.5820061,102.1617553,102.4079908
3/22/2013,340,101.1440852,97.03210358,100.0092205,109.2595924,97.62905912,104.3777675,110.1962824,104.1119667,102.0274044,102.2721699
3/25/2013,343,101.1346038,97.07838265,99.99143813,109.3945063,97.68213988,104.5465812,110.0858802,104.0969174,102.0435912,102.2891475
3/26/2013,344,101.2515407,97.09246758,100.0131721,109.3027648,97.8195254,104.5070573,110.3194234,104.2037673,102.0889144,102.3391372
3/27/2013,345,101.3463544,97.10252825,100.0079033,109.0248422,97.82577019,104.4393979,110.1251579,104.6346786,102.1488058,102.4004452
3/28/2013,346,101.304215,97.17295291,100.2147053,109.2290119,97.92672773,104.1419643,110.4149637,103.8450927,102.1301909,102.3778084
4/1/2013,350,101.2915732,97.04115818,100.290445,109.1183825,97.77893422,103.2302364,110.1856668,103.2807444,102.0387352,102.2891475
4/2/2013,351,101.3589962,97.00695192,100.740931,109.020345,97.97668609,103.342109,110.3873632,103.1759011,102.0185016,102.2702835
4/3/2013,352,101.5549445,97.05222492,101.0419136,108.6515803,98.05995004,103.0996068,110.1081729,103.6258747,102.0144549,102.2712267
4/4/2013,353,101.2051874,97.02506112,101.0373034,108.4240255,97.94233972,103.1183638,109.8204902,103.6063107,101.9529448,102.2108619
4/5/2013,354,101.1577805,97.02103685,101.1690245,108.4734939,97.95899251,103.0326172,109.186739,103.9278638,101.9043842,102.1618155
4/8/2013,357,100.8628046,97.01298832,101.0478411,108.5868216,97.90799334,103.4224964,109.5444847,103.944418,101.8558236,102.1118258
4/9/2013,358,100.7827397,97.30172943,101.0946021,108.9034196,98.00686928,103.3434488,109.4319593,104.2669743,102.0743463,102.333478
4/10/2013,359,100.8986231,97.38322082,101.0669406,109.081506,98.16611157,103.65629,110.197344,104.6933708,102.2993436,102.5589029
4/11/2013,360,101.0218809,97.54821574,101.1821966,109.5249231,98.14945878,103.810366,110.5805671,104.8263062,102.552668,102.8126238
4/12/2013,361,101.1124806,97.59248267,101.2111752,109.4862478,98.19941715,103.6589696,110.4510568,104.8177782,102.5939445,102.8578974
4/15/2013,364,101.1820107,97.48986388,101.1538766,108.7604109,98.09637802,102.315829,109.471237,104.2559382,102.3203865,102.5805965
4/16/2013,365,101.0703412,97.52608228,101.1611212,108.9124139,98.09117402,102.6802521,109.9701702,104.4129524,102.3835153,102.6409613
4/17/2013,366,101.0345227,97.49489421,101.037962,108.7415229,97.80183181,102.4169832,109.3183724,104.6763149,102.2297401,102.4957084
4/18/2013,367,101.1461922,97.56531887,101.116336,108.7846954,97.83097419,102.4364102,108.9351493,105.1774562,102.2604952,102.5211749
4/19/2013,368,101.052432,97.54419147,100.912827,108.8449569,97.61656953,102.707048,109.3863122,105.547167,102.2661606,102.5296637
4/22/2013,371,100.9850089,97.53614294,101.0478411,109.1156842,97.67381349,102.9770159,109.4648677,105.4889764,102.3114838,102.5777669
4/23/2013,372,101.2083478,97.52306408,101.0695751,109.6733284,97.77581182,103.681746,110.2737763,105.673581,102.4830645,102.7484862
4/24/2013,373,101.2641825,97.57236134,100.9918596,110.0609811,98.07764363,103.7695023,110.5232429,106.1541549,102.6764975,102.9352399
4/25/2013,374,101.3874403,97.55324607,101.1308254,110.2669497,98.14321399,104.0341111,110.8841732,106.3212019,102.7760467,103.0380487
4/26/2013,375,101.5696933,97.49288208,101.1927343,110.1572197,98.15570358,103.9597527,110.6803537,106.0011538,102.7558131,103.0135255
4/29/2013,378,101.4464355,97.65385273,101.1584868,110.3380044,98.16194838,104.0763145,110.9138969,106.0227244,102.8035643,103.0663447
4/30/2013,379,101.447489,97.99692144,100.9385126,110.5448724,98.38467943,104.630988,111.1028545,106.2524769,102.9152537,103.1738696
5/1/2013,380,101.4095635,97.95064237,101.0491583,110.0025184,97.93817652,104.5432317,110.6219679,106.2890968,102.7711906,103.0465375
5/2/2013,381,101.4190449,97.96774551,101.0570616,110.5547661,98.06827644,104.8024813,111.0975467,106.5740299,102.9290125,103.199336
5/3/2013,382,101.412724,98.19109229,101.1367528,111.1483873,98.1296836,105.2238456,111.8077303,106.8750157,103.1240642,103.3936353
5/6/2013,385,101.412724,98.18706802,101.1604626,111.4407008,98.06515404,105.3196407,112.0964746,106.8012742,103.1645313,103.4323065
5/7/2013,386,101.5412492,98.41846333,101.0998709,111.7779856,98.15986678,105.484435,112.4361737,107.0857057,103.3409681,103.613401
5/8/2013,387,101.7287696,98.73135004,101.1663901,111.9956468,97.9756453,105.4167755,112.761011,107.4925381,103.5740589,103.8435419
5/9/2013,388,101.6076188,98.92049056,101.059696,112.0253278,97.80079101,105.1916906,112.7620726,107.6846673,103.6630867,103.9312595
5/10/2013,389,101.6803093,98.99091522,100.9793461,112.1089745,97.95795171,105.2318843,112.999862,107.655572,103.7165033,103.9746468
5/13/2013,392,101.6982186,98.97783635,100.9727601,111.871526,97.63842631,105.3960088,112.7758729,107.9976924,103.6347597,103.8935315
5/14/2013,393,101.8035671,99.1659708,101.0274243,112.2735695,97.66756869,105.6284625,113.4202397,108.0142467,103.8330487,104.0916036
5/15/2013,394,101.8541344,99.13377667,101.0807714,112.3455236,97.6602831,105.1990595,113.8852029,107.7569039,103.9479754,104.2057309
5/16/2013,395,102.0469222,99.30178979,101.1143602,112.3410264,97.82681099,105.2894954,113.9149266,107.6992149,104.0378125,104.2981645
5/17/2013,396,102.0406013,99.33297786,101.0834058,112.7133889,97.8184846,105.5373567,114.3586586,107.9194362,104.1559766,104.4066326
5/20/2013,399,101.9320923,99.42654205,101.0392792,112.9679265,97.74042465,105.4241444,114.490292,107.4774888,104.0936572,104.3500406
5/21/2013,400,101.7782835,99.49193638,101.1156774,112.8896764,97.56244796,104.720754,114.3130115,106.8669894,104.0070575,104.2651525
5/22/2013,401,102.098543,99.44364518,101.2895493,112.8015326,97.72793505,104.2049345,113.9977283,107.1012566,104.1114627,104.3528702
5/23/2013,402,101.9615899,99.33297786,101.1802208,112.5991617,97.83930058,103.277799,113.4956104,106.833881,103.9309792,104.1859237
5/24/2013,403,102.2007311,99.39334185,101.2289576,112.6369376,98.18172356,103.6696879,113.5317035,106.8790288,104.0297191,104.2887325
5/28/2013,407,102.2470845,99.48187571,101.2322506,112.9256534,98.22023314,103.8304628,114.0582372,107.0250069,104.16407,104.4151214
5/29/2013,408,102.2723681,99.25450466,101.2711083,112.7025957,98.33055787,103.9389859,113.6452904,107.2035918,104.0580461,104.3179717
5/30/2013,409,102.3840376,99.33297786,101.2757185,112.675613,98.46065779,103.5283399,113.8533561,106.8594647,104.0167696,104.2811869
5/31/2013,410,102.3408447,99.5482761,101.3106246,112.4993254,98.5876353,103.1545382,113.4255475,106.1009807,103.916411,104.1783781
6/3/2013,413,102.1417359,99.29675946,101.2796702,112.3788023,98.37427144,102.1249087,113.2811754,105.6911385,103.6112887,103.8784403
6/4/2013,414,102.4093212,99.229353,101.3494823,112.333831,98.61053289,102.1409862,113.1866965,105.877248,103.6428531,103.9067363
6/5/2013,415,102.3397912,99.02109722,101.2664981,111.7222212,98.50020816,101.7591457,112.432989,105.3515262,103.3239719,103.5785026
6/6/2013,416,102.2323357,98.89835709,101.2473985,111.7851811,98.54808493,100.9867562,112.5433913,104.8328275,103.1742435,103.4304201
6/7/2013,417,102.5273116,98.91143596,101.2612292,111.9488766,98.69171524,100.6658762,113.2854216,105.09619,103.3781979,103.6435834
6/10/2013,420,102.4546211,98.91344809,101.2355436,112.1440521,98.58451291,100.8862718,113.3024066,105.3284507,103.4542762,103.7209258
6/11/2013,421,102.4809583,98.77259877,101.2289576,112.1728337,98.50020816,100.198959,112.6102695,105.6520103,103.3498709,103.613401
6/12/2013,422,102.3418982,98.76455024,101.2467399,111.9443795,98.26082431,99.46073407,112.0794896,105.2833028,103.1451071,103.4030673
6/13/2013,423,102.2660472,98.8108293,101.213151,112.3815006,98.45337219,98.83170214,112.503052,105.1714365,103.16615,103.4247609
6/14/2013,424,102.3608609,98.70921658,101.3178693,112.3743052,98.38884263,99.15057243,112.6527319,105.4312875,103.2600338,103.5228537
6/17/2013,427,102.3650749,98.74845317,101.3218209,112.7124894,98.42839301,99.87472953,113.0635556,105.6640498,103.3911474,103.6549018
6/18/2013,428,102.3850911,98.86716903,101.2790116,112.9598316,98.47314738,100.2163763,113.6155667,105.5421505,103.4809845,103.7426195
6/19/2013,429,102.3819306,98.80680503,101.2704497,112.705294,98.21815154,99.6228488,113.3692848,105.2747749,103.3733419,103.641697
6/20/2013,430,101.9352528,98.05426723,101.012935,111.7024338,97.75083264,98.43646376,111.9436099,104.3818506,102.774428,103.0239007
6/21/2013,431,102.0690454,97.87015705,100.7804473,111.5324423,97.83201499,98.0680212,111.7366058,104.801224,102.6902563,102.9418423
6/24/2013,434,102.0995965,97.37416622,101.0873574,110.6465075,97.46877602,97.54684245,110.5667668,104.8614212,102.3260519,102.5664485
6/25/2013,435,102.1248802,97.36812982,101.0004215,110.8434819,97.63530391,96.73425913,111.2493498,104.3913818,102.3300987,102.5749373
6/26/2013,436,102.1364685,97.49992455,100.9227061,110.9882895,97.75811823,97.21256456,111.9828877,104.5815044,102.4288385,102.6805757
6/27/2013,437,102.2934378,97.79470205,100.9266577,111.2913961,97.90278934,97.79269412,112.8767211,104.8734606,102.6862096,102.9456151
6/28/2013,438,102.317668,98.25648661,101.0946021,111.4056232,97.9714821,98.28975663,112.7843653,105.2266172,102.8577903,103.1191639
7/1/2013,441,102.1923032,98.25950481,101.0695751,112.1638395,97.67277269,99.36426911,113.5094107,105.4914846,102.9362966,103.2031088
7/2/2013,442,102.2965983,98.35608721,101.1644142,111.9785577,97.70815987,99.43393825,113.4181166,105.6780958,102.9759544,103.2446096
7/3/2013,443,102.1944102,98.25849875,101.1301668,111.7555,97.69462948,99.45336522,113.3363765,105.7217387,102.9241565,103.2002792
7/5/2013,445,102.352433,98.20215902,101.1900998,111.913799,97.86844296,99.58399486,113.921296,105.8812611,103.0560794,103.3313841
7/8/2013,448,102.4472467,98.29169894,101.2711083,112.2951557,97.84866778,99.2456976,114.2726723,105.9464747,103.1677687,103.4379657
7/9/2013,449,102.4430328,98.54723986,101.3922917,112.7547625,97.75499584,99.67711034,114.524262,105.6409742,103.305357,103.5794458
7/10/2013,450,102.4577816,98.68004065,101.3889987,112.9076649,97.57910075,99.85597245,114.4499528,105.6640498,103.2940262,103.566241
7/11/2013,451,102.428284,99.02914575,101.6939329,113.3861596,97.46981682,100.3416467,114.9372087,105.6184003,103.5060741,103.7803475
7/12/2013,452,102.4925466,99.11767961,101.5121579,113.5192747,97.60720233,100.5318971,115.3459093,105.5025208,103.5513973,103.8312803
7/15/2013,455,102.5009745,99.18408,101.5062304,113.6101167,97.71440466,100.4213643,115.5422979,105.5306128,103.6161448,103.8944747
7/16/2013,456,102.6547834,99.2504804,101.5187439,113.2845245,97.78309742,100.6276921,115.2609845,105.9233991,103.5999579,103.8784403
7/17/2013,457,102.6842809,99.37020232,101.4877895,113.583134,97.91944213,100.6216631,115.411726,105.8471494,103.7011258,103.9812492
7/18/2013,458,102.8064853,99.54022757,101.5958007,113.9761832,98.18588676,100.7529626,116.1495101,105.9063433,103.9099363,104.1925261
7/19/2013,459,102.8265015,99.43660271,101.6201691,114.0472379,98.23168193,100.6122845,116.1378329,105.8060147,103.9050802,104.1830941
7/22/2013,462,102.8243945,99.46678471,101.7459627,114.1686604,98.21711074,100.9311548,116.1983418,105.8295919,103.9584969,104.2462885
7/23/2013,463,102.719046,99.59254303,101.7156669,114.0895109,98.18172356,101.0859007,115.5603444,105.8882841,103.888084,104.1793213
7/24/2013,464,102.827555,99.53922151,101.6471719,113.8862406,98.34512906,101.1508806,115.6346536,105.9274123,103.8718972,104.1538549
7/25/2013,465,102.7664528,99.51205771,101.5885561,113.7603209,98.35241465,100.8648352,115.703655,105.6550202,103.7844881,104.06991
7/26/2013,466,102.7474901,99.47181504,101.5925077,113.3214009,98.32535387,100.4689269,115.2577998,105.1920038,103.6404251,103.9274867
7/29/2013,469,102.7316878,99.43257845,101.5780184,113.4743034,98.15049958,99.98794188,115.1495207,105.3008603,103.6452811,103.9303163
7/30/2013,470,102.8191271,99.44565731,101.6866883,113.5336655,98.34616986,100.583479,115.5645906,105.285811,103.7140753,104.0019996
7/31/2013,471,102.9518662,99.70622856,101.750573,113.7252433,98.56057452,100.5680714,116.0635237,105.1844792,103.7812508,104.0708532
8/1/2013,472,102.8696944,99.5995855,101.807213,114.2604019,98.47314738,100.8514373,116.7737073,105.37711,103.8929401,104.1793213
8/2/2013,473,102.9297431,99.6508949,101.7999684,114.1875483,98.37531224,101.5501383,117.0475897,105.7794276,103.9536408,104.2444021
8/5/2013,476,102.8907641,99.56437317,101.728839,114.0805166,98.24417152,101.7397188,117.0996062,105.7724046,103.8921308,104.1896965
8/6/2013,477,102.8296619,99.51809411,101.6952501,113.7432318,98.18796836,101.6941659,116.8596936,105.6199052,103.7504957,104.0501028
8/7/2013,478,102.8338759,99.45974225,101.6623199,113.4446223,98.20149875,101.2600736,116.2652201,105.5857935,103.7262154,104.02275
8/8/2013,479,102.825448,99.58952483,101.8269712,113.8412693,98.25353872,101.2305981,116.4563009,105.426271,103.8087684,104.107638
8/9/2013,480,102.7464366,99.72131956,101.7703311,114.0787178,97.97876769,101.0570952,116.1070477,105.2963455,103.7602078,104.0633076
8/12/2013,483,102.7200994,99.75552582,101.822361,113.9321113,97.8122398,100.5399358,115.9287056,105.0786325,103.7254061,104.0265228
8/13/2013,484,102.6747996,99.90744187,101.8197265,113.8115882,97.78205662,100.5674015,115.8671352,104.9281397,103.7221687,104.0265228
8/14/2013,485,102.5578627,99.66497983,101.7709898,113.7036571,97.61448793,100.763011,115.7418711,104.8538965,103.6242382,103.9312595
8/15/2013,486,102.4904396,99.46376651,101.875708,113.2242629,97.40008326,100.179532,115.0720268,104.4706414,103.4283772,103.7303579
8/16/2013,487,102.5641836,99.44163305,101.8691219,113.3339929,97.56452956,99.79434206,115.1304126,104.1962427,103.4291865,103.7313011
8/19/2013,490,102.4704234,99.34404459,101.7933823,112.8554982,97.3417985,99.92832117,114.7631129,104.2233314,103.2940262,103.599253
8/20/2013,491,102.3735027,99.6599495,101.7841619,113.3348923,97.33555371,99.83721538,114.8586533,103.9283654,103.3061664,103.6030258
8/21/2013,492,102.4072143,99.65190096,101.6860297,113.1334209,97.53018318,99.5625582,114.7355124,103.7091475,103.3134505,103.6162306
8/22/2013,493,102.3840376,99.72031349,101.7479386,113.4698063,97.55412157,99.48686,115.057165,103.5952745,103.4178557,103.721869
8/23/2013,494,102.3692888,99.73138022,101.7795516,113.625407,97.44691923,99.74811927,115.1017505,103.5631694,103.408953,103.7133802
8/26/2013,497,102.2923844,99.73641056,101.7867963,113.6559875,97.17839301,100.0556013,114.9000541,103.8481025,103.3927661,103.7001754
8/27/2013,498,102.1259337,99.69415576,101.6886641,112.9427425,96.79017485,99.46475344,113.7291536,103.44428,103.0746943,103.3785441
8/28/2013,499,102.026906,99.69818003,101.6458547,112.9715242,97.04308909,98.72585864,113.3501767,103.2140259,103.0423205,103.3427025
8/29/2013,500,102.1628056,99.67101623,101.778893,113.2548434,97.15653622,99.2142125,113.8650333,103.3299054,103.1192081,103.4294769
8/30/2013,501,102.2123195,99.79878668,101.7202771,112.8420068,96.97023314,99.00453519,113.6219361,103.2867642,102.996188,103.3068608
9/3/2013,505,102.3682353,99.87524774,101.8658289,113.0003058,97.06598668,99.833196,114.215348,103.6263764,103.1467258,103.4549433
9/4/2013,506,102.3313633,99.96579374,101.7887721,113.5012862,97.08263947,100.0710089,114.2864725,103.7186787,103.1985238,103.5105921
9/5/2013,507,102.3555935,99.96478767,101.800627,113.9159216,97.15549542,100.0957951,114.5508009,103.8420828,103.3320654,103.6473562
9/6/2013,508,102.4103747,99.95875127,101.825654,113.8592578,97.1825562,99.62619828,114.5624781,103.6113271,103.2956449,103.6124578
9/9/2013,511,102.4535676,99.97082407,101.929055,114.3908187,97.20024979,100.0803875,115.1038736,104.0256841,103.4745097,103.7888363
9/10/2013,512,102.5273116,100.1267644,102.0383835,114.7361983,97.24084097,100.5720908,115.5847602,104.1656425,103.6517559,103.9623852
9/11/2013,513,102.3987864,100.0281699,101.9850365,114.7667788,97.01706911,100.6524783,115.3257396,104.3457323,103.663896,103.9774764
9/12/2013,514,102.4925466,100.0181092,102.0410179,114.782069,97.13467943,100.2304441,115.1335973,104.1335373,103.6970791,104.0104884
9/13/2013,515,102.5641836,100.0171031,102.1062199,115.0294112,97.08472107,100.397918,115.18986,104.134039,103.6906043,104.0104884
9/16/2013,518,102.5820929,100.0875278,102.0713138,115.337015,97.31473772,100.6163039,115.4456959,104.0296973,103.7642546,104.0821716
9/17/2013,519,102.4936001,100.286729,102.0574831,115.4845209,97.1867194,100.5553434,115.4870967,104.048258,103.7715386,104.0963196
9/18/2013,520,102.5957882,100.3662082,102.226086,115.7615441,97.17214821,100.9130677,115.9690449,104.2007575,103.8929401,104.2151629
9/19/2013,521,102.5315256,100.4295904,102.1338813,115.8613804,97.19712739,101.0972889,115.7047165,104.3918834,103.9455474,104.2660957
9/20/2013,522,102.5357395,100.4346208,102.1556153,115.7687395,97.3459617,100.8976601,115.5656522,104.2519251,103.9180297,104.2387429
9/23/2013,525,102.5494348,100.3883417,102.1668116,115.8200068,97.1877602,100.7636809,115.2726616,104.2905516,103.8443795,104.1689461
9/24/2013,526,102.5041349,100.4316026,102.1984246,115.9720099,97.12427144,100.8815826,115.3766945,103.740751,103.8273833,104.1529117
9/25/2013,527,102.5989486,100.4295904,102.1997418,115.9783058,97.25645296,100.7857875,115.269477,103.5711957,103.7998656,104.1246156
9/26/2013,528,102.5620766,100.3853235,102.2175242,116.2535302,97.17214821,101.1321235,115.2206452,103.8541223,103.8459982,104.1727189
9/27/2013,529,102.4841187,100.2615773,102.2326721,116.1599899,96.94525396,101.3042867,115.0996274,103.83205,103.7893442,104.1189564
9/30/2013,532,102.4335514,100.3199292,102.1391501,116.1824756,96.92339717,101.0932696,114.8745767,103.5727006,103.6833202,104.0123748
10/1/2013,533,102.6021091,100.5462942,102.2326721,116.5314529,97.10449625,101.6104289,115.5369901,103.7312197,103.8646131,104.2029013
10/2/2013,534,102.5389,100.6660161,102.1806423,116.6330881,97.22314738,101.5816234,115.5858218,103.7257017,103.9099363,104.2481749
10/3/2013,535,102.4872792,100.6881495,102.147712,116.4630965,97.12323064,101.6251666,115.3289243,103.8044596,103.8808,104.2255381
10/4/2013,536,102.5631301,100.7545499,102.2800917,116.8687377,97.28247294,101.8120675,115.553975,103.9464245,103.9779211,104.3217445
10/7/2013,539,102.5094024,100.6760767,102.097658,116.5053696,97.16382182,101.2781607,115.1537669,103.9047882,103.859757,104.2057309
10/8/2013,540,102.6052695,100.6378462,102.3242182,116.1186163,97.11490425,101.032979,114.5752168,103.914821,103.7140753,104.0642508
10/9/2013,541,102.7137785,100.4336147,102.569878,116.0682485,97.25645296,100.76971,114.3989979,103.9479295,103.6501372,103.9953972
10/10/2013,542,102.8391433,100.4255662,102.5303617,116.5071684,97.40840966,101.2560542,115.3713867,104.2895483,103.9042709,104.2519477
10/11/2013,543,102.9392244,100.589555,102.5718538,117.0243385,97.57285595,101.873028,115.7503636,104.4927136,104.1017506,104.4490766
10/14/2013,546,102.9929522,100.4899544,102.6074185,117.1304708,97.67485429,102.0371524,116.0401694,104.5323434,104.1575953,104.507555
10/15/2013,547,103.0846054,100.6328159,102.6469349,117.2734795,97.76852623,102.2012768,116.0847549,104.5564223,104.2061559,104.5603743
10/16/2013,548,103.1688843,100.7817137,102.6620828,117.3346405,97.9662781,102.199937,116.5836881,104.5328451,104.3129891,104.6594103
10/17/2013,549,103.2731793,101.0151212,102.6963303,117.5864798,98.10158201,102.7747074,117.0210507,104.7299907,104.520181,104.865028
10/18/2013,550,103.296356,101.0664306,102.6963303,117.8724973,98.1213572,103.0674518,117.3575652,104.7179513,104.6229675,104.9716097
10/21/2013,553,103.3184792,101.0533517,102.7318949,117.9102732,98.20358035,103.2248772,117.4371822,104.611603,104.6828589,105.0348041
10/22/2013,554,103.2879281,101.1901768,102.7516531,117.8868882,98.09325562,103.3950307,117.3979045,104.6943741,104.7095672,105.0536681
10/23/2013,555,103.2373608,101.1569766,102.6792065,117.7088018,98.06411324,102.9595986,117.2949332,104.2037673,104.576835,104.9272792
10/24/2013,556,103.2710723,101.1690494,102.7009405,118.4382364,98.18380516,103.1712856,117.4212588,104.1360455,104.7055205,105.0546113
10/25/2013,557,103.1551889,100.9577754,102.5870018,118.5227825,98.01935887,103.0600829,117.2248702,103.9599689,104.5938312,104.9470865
10/28/2013,560,103.1730982,100.8793022,102.6179562,118.5317767,98.07243963,103.14315,117.0125583,104.2027641,104.6156834,104.9687801
10/29/2013,561,103.1973284,100.9738725,102.735188,118.608228,97.95378851,103.0614227,117.0465282,104.0648123,104.6383451,104.9848145
10/30/2013,562,103.2299864,100.9225631,102.5738297,118.2907305,98.01623647,102.9930934,117.1962081,104.0613008,104.5962592,104.9461433
10/31/2013,563,103.4280417,101.0090848,102.6508865,118.7917109,98.27019151,102.7559503,117.3299647,103.9464245,104.7144233,105.0687593
